Order Date,Product Name,Category,Region,Quantity,Sales,Profit
01-10-2023,Smartphone,Electronics,East,3,1140,226.52
01-10-2023,Smartwatch,Electronics,East,2,486,62.58
01-10-2023,Smartwatch,Electronics,North,5,3970,642.7
01-10-2023,Tablet,Electronics,North,9,8523,978.97
01-10-2023,Tablet,Electronics,West,7,1463,175.13
02-10-2023,Camera,Electronics,South,4,3084,348.38
02-10-2023,Keyboard,Accessories,East,1,1017,69.33
02-10-2023,Tablet,Electronics,North,1,1130,268.88
03-10-2023,Camera,Electronics,South,4,4480,592.82
03-10-2023,Smartwatch,Electronics,South,6,918,116.87
04-10-2023,Laptop,Electronics,West,6,6984,1433.65
04-10-2023,Printer,Office,East,2,1918,435.56
05-10-2023,Headphones,Accessories,North,1,662,193.92
05-10-2023,Laptop,Electronics,South,1,575,104.31
05-10-2023,Tablet,Electronics,West,6,3486,1011.74
06-10-2023,Smartwatch,Electronics,North,1,915,264.3
08-10-2023,Mouse,Accessories,South,7,4921,827.87
08-10-2023,Printer,Office,East,9,8046,2210.33
08-10-2023,Printer,Office,South,1,802,153.55
09-10-2023,Camera,Electronics,West,3,1821,543.01
09-10-2023,Headphones,Accessories,North,7,6167,1027.98
09-10-2023,Headphones,Accessories,South,4,1396,135.48
09-10-2023,Mouse,Accessories,South,9,594,51.49
09-10-2023,Smartphone,Electronics,South,2,912,161.37
09-10-2023,Tablet,Electronics,North,6,1128,207.97
10-10-2023,Camera,Electronics,West,1,570,138.54
10-10-2023,Headphones,Accessories,West,5,2665,532.76
10-10-2023,Keyboard,Accessories,East,9,972,100
10-10-2023,Monitor,Accessories,North,6,1614,166.62
11-10-2023,Monitor,Accessories,North,1,59,10.32
11-10-2023,Tablet,Electronics,North,8,6968,704.55
12-10-2023,Mouse,Accessories,East,6,4746,545.57
12-10-2023,Printer,Office,East,1,267,41.85
12-10-2023,Printer,Office,North,6,6348,557.72
12-10-2023,Smartphone,Electronics,South,1,192,16.47
13-10-2023,Camera,Electronics,South,4,4484,893.27
13-10-2023,Headphones,Accessories,East,2,414,51.1
13-10-2023,Mouse,Accessories,North,4,3604,971.14
13-10-2023,Smartphone,Electronics,South,7,4697,976.26
13-10-2023,Smartwatch,Electronics,East,6,1758,287.36
13-10-2023,Smartwatch,Electronics,North,9,1467,384.22
14-10-2023,Laptop,Electronics,North,4,908,219.79
14-10-2023,Mouse,Accessories,West,8,528,53.91
14-10-2023,Printer,Office,East,8,3312,854.12
14-10-2023,Smartphone,Electronics,South,2,348,56.31
15-10-2023,Headphones,Accessories,West,9,8496,1721.6
15-10-2023,Keyboard,Accessories,South,1,962,260.28
16-10-2023,Camera,Electronics,South,6,5928,1177.2
17-10-2023,Keyboard,Accessories,North,1,381,26.69
17-10-2023,Monitor,Accessories,West,5,4730,1416.1
17-10-2023,Smartwatch,Electronics,West,2,862,105.97
18-10-2023,Camera,Electronics,West,6,6846,932.21
18-10-2023,Laptop,Electronics,South,3,1596,91.23
19-10-2023,Keyboard,Accessories,East,3,2625,349.61
19-10-2023,Mouse,Accessories,East,4,1168,177.54
19-10-2023,Printer,Office,South,7,2758,459.02
19-10-2023,Tablet,Electronics,West,8,3320,413.32
20-10-2023,Keyboard,Accessories,East,8,2256,316.77
20-10-2023,Laptop,Electronics,South,4,2656,687.63
20-10-2023,Printer,Office,East,5,3910,538.52
20-10-2023,Printer,Office,South,9,9225,1391.15
22-10-2023,Mouse,Accessories,South,7,3605,387.82
22-10-2023,Mouse,Accessories,West,7,8155,2177.38
23-10-2023,Camera,Electronics,South,2,396,94.55
23-10-2023,Camera,Electronics,South,9,3780,724.36
23-10-2023,Keyboard,Accessories,South,4,584,127.28
23-10-2023,Monitor,Accessories,North,7,7280,1682.79
24-10-2023,Keyboard,Accessories,East,3,513,48.23
24-10-2023,Monitor,Accessories,North,4,1456,431.89
24-10-2023,Monitor,Accessories,North,3,474,83.32
24-10-2023,Monitor,Accessories,South,5,5105,1003.4
24-10-2023,Mouse,Accessories,South,6,4014,717.44
24-10-2023,Printer,Office,North,5,370,92.45
25-10-2023,Mouse,Accessories,West,1,956,167.16
25-10-2023,Printer,Office,South,8,6016,898.33
25-10-2023,Smartphone,Electronics,East,2,1614,376.31
26-10-2023,Keyboard,Accessories,South,5,875,70.72
26-10-2023,Laptop,Electronics,West,6,3306,697.74
26-10-2023,Mouse,Accessories,West,5,1940,423.17
26-10-2023,Printer,Office,East,8,6016,406.13
27-10-2023,Smartwatch,Electronics,North,6,1344,338.4
28-10-2023,Headphones,Accessories,West,1,526,108.88
28-10-2023,Tablet,Electronics,East,7,5075,471.21
29-10-2023,Keyboard,Accessories,East,2,1018,297.21
29-10-2023,Keyboard,Accessories,North,8,2640,723.88
30-10-2023,Monitor,Accessories,North,4,4740,833.27
30-10-2023,Smartwatch,Electronics,North,8,3256,533.7
01-11-2023,Camera,Electronics,East,1,113,20.07
01-11-2023,Camera,Electronics,North,7,1799,274.11
01-11-2023,Monitor,Accessories,South,6,1506,407.73
02-11-2023,Mouse,Accessories,North,9,8640,1254.3
03-11-2023,Smartphone,Electronics,West,5,1935,128.01
04-11-2023,Headphones,Accessories,East,1,1011,186.42
04-11-2023,Laptop,Electronics,East,4,2892,863.47
04-11-2023,Monitor,Accessories,South,6,6630,512.6
04-11-2023,Printer,Office,North,2,1582,422.46
04-11-2023,Tablet,Electronics,West,6,2946,208.01
05-11-2023,Keyboard,Accessories,East,6,5286,636.16
05-11-2023,Monitor,Accessories,East,9,5976,1747.57
05-11-2023,Monitor,Accessories,South,7,5446,697.21
05-11-2023,Mouse,Accessories,West,1,913,162.24
06-11-2023,Monitor,Accessories,West,1,464,58.38
06-11-2023,Mouse,Accessories,West,7,6006,1595.22
06-11-2023,Printer,Office,North,3,3522,883.41
06-11-2023,Printer,Office,West,1,196,39.6
06-11-2023,Smartphone,Electronics,North,6,6486,359.49
07-11-2023,Monitor,Accessories,South,6,3942,748.74
08-11-2023,Camera,Electronics,East,2,516,122.77
08-11-2023,Camera,Electronics,South,7,2240,580.47
09-11-2023,Smartphone,Electronics,East,6,5190,1215.07
10-11-2023,Keyboard,Accessories,East,6,5880,454.19
10-11-2023,Printer,Office,South,8,9184,1795.93
11-11-2023,Mouse,Accessories,North,1,459,125.19
11-11-2023,Printer,Office,South,4,4360,1207.46
12-11-2023,Headphones,Accessories,West,2,1126,204.99
12-11-2023,Laptop,Electronics,South,7,2562,347.62
12-11-2023,Monitor,Accessories,West,9,5220,1324.01
12-11-2023,Printer,Office,North,9,1737,152.98
12-11-2023,Smartwatch,Electronics,North,1,371,108.58
13-11-2023,Printer,Office,North,3,3477,939.2
13-11-2023,Smartphone,Electronics,North,3,3234,440.7
13-11-2023,Smartwatch,Electronics,West,8,3416,478.9
14-11-2023,Printer,Office,East,2,1058,298.69
15-11-2023,Printer,Office,West,3,2316,356.5
15-11-2023,Smartphone,Electronics,West,1,1128,73.74
15-11-2023,Tablet,Electronics,West,3,813,188.94
16-11-2023,Camera,Electronics,East,6,6534,355.03
16-11-2023,Printer,Office,South,9,6813,1966.66
16-11-2023,Printer,Office,South,4,4680,301.91
16-11-2023,Smartphone,Electronics,South,1,558,49.81
17-11-2023,Laptop,Electronics,North,3,2415,538.39
17-11-2023,Smartphone,Electronics,West,7,1281,282.63
17-11-2023,Smartwatch,Electronics,North,9,7551,894.4
18-11-2023,Camera,Electronics,North,6,7164,1442.72
18-11-2023,Smartphone,Electronics,South,3,1680,140.27
19-11-2023,Mouse,Accessories,South,5,4240,426.41
19-11-2023,Printer,Office,East,8,5296,1234.81
19-11-2023,Printer,Office,East,3,3534,489.06
19-11-2023,Smartwatch,Electronics,East,1,384,83.58
20-11-2023,Camera,Electronics,South,2,2324,516.06
20-11-2023,Camera,Electronics,South,7,3962,916.13
20-11-2023,Headphones,Accessories,North,8,824,240.84
20-11-2023,Laptop,Electronics,South,7,8141,651.16
20-11-2023,Smartwatch,Electronics,West,2,2244,212.08
21-11-2023,Mouse,Accessories,West,3,2631,157.19
21-11-2023,Tablet,Electronics,North,9,9441,2171.42
22-11-2023,Headphones,Accessories,North,1,247,35.65
22-11-2023,Headphones,Accessories,West,2,1548,157.48
22-11-2023,Laptop,Electronics,North,2,750,77.68
22-11-2023,Laptop,Electronics,West,6,438,26.03
22-11-2023,Printer,Office,North,8,2856,350.32
22-11-2023,Smartphone,Electronics,West,4,3684,1009.1
22-11-2023,Smartwatch,Electronics,North,2,1258,146.7
23-11-2023,Headphones,Accessories,North,3,534,120.53
23-11-2023,Keyboard,Accessories,East,1,266,22.42
23-11-2023,Smartwatch,Electronics,North,6,1746,289.2
23-11-2023,Smartwatch,Electronics,South,1,61,16.11
24-11-2023,Laptop,Electronics,East,9,7731,1459.74
24-11-2023,Mouse,Accessories,North,4,4344,461.72
24-11-2023,Printer,Office,West,4,604,180.93
24-11-2023,Smartwatch,Electronics,East,1,584,172.4
25-11-2023,Camera,Electronics,East,2,494,56.41
25-11-2023,Laptop,Electronics,South,1,810,157.47
25-11-2023,Smartphone,Electronics,North,1,307,50.2
25-11-2023,Smartphone,Electronics,West,9,9090,937.69
26-11-2023,Printer,Office,West,5,1925,570.93
27-11-2023,Monitor,Accessories,East,8,7560,494.34
27-11-2023,Monitor,Accessories,South,5,1215,162.02
27-11-2023,Smartwatch,Electronics,East,6,5508,1632.37
28-11-2023,Headphones,Accessories,East,3,1143,275.04
28-11-2023,Laptop,Electronics,East,9,5481,1540.75
28-11-2023,Printer,Office,South,8,3912,334.1
28-11-2023,Tablet,Electronics,East,3,2214,507.7
29-11-2023,Camera,Electronics,East,7,5467,556.02
29-11-2023,Headphones,Accessories,South,8,1008,100.61
29-11-2023,Mouse,Accessories,North,9,8100,2203.56
29-11-2023,Mouse,Accessories,South,6,6876,1029.92
29-11-2023,Printer,Office,East,8,2456,404.35
29-11-2023,Tablet,Electronics,North,5,1630,190.38
30-11-2023,Camera,Electronics,South,3,3126,870.95
30-11-2023,Laptop,Electronics,North,5,505,71.97
30-11-2023,Monitor,Accessories,North,7,875,203.63
30-11-2023,Smartphone,Electronics,North,7,2639,268.88
30-11-2023,Smartwatch,Electronics,West,8,3928,700.38
01-12-2023,Camera,Electronics,South,1,508,151.29
01-12-2023,Camera,Electronics,West,1,524,106.35
01-12-2023,Keyboard,Accessories,South,1,1178,161.06
01-12-2023,Mouse,Accessories,North,1,1160,149.81
01-12-2023,Mouse,Accessories,South,9,7866,1554.38
01-12-2023,Tablet,Electronics,South,9,1593,322.46
01-12-2023,Tablet,Electronics,South,1,847,142.74
02-12-2023,Smartphone,Electronics,West,2,1736,388.09
03-12-2023,Monitor,Accessories,North,1,140,24.21
03-12-2023,Smartphone,Electronics,East,1,1039,137.24
03-12-2023,Tablet,Electronics,North,3,2883,671.91
04-12-2023,Headphones,Accessories,South,1,314,66.23
04-12-2023,Keyboard,Accessories,South,1,612,136.25
04-12-2023,Laptop,Electronics,North,3,1638,306.29
04-12-2023,Laptop,Electronics,North,8,3528,593.11
04-12-2023,Monitor,Accessories,East,9,8586,1555.82
04-12-2023,Monitor,Accessories,South,6,7074,1357.68
04-12-2023,Printer,Office,South,6,4380,522.3
05-12-2023,Camera,Electronics,East,1,157,27.65
05-12-2023,Headphones,Accessories,North,8,7096,991.23
05-12-2023,Keyboard,Accessories,East,2,1446,171.73
05-12-2023,Keyboard,Accessories,North,4,4716,704.99
05-12-2023,Laptop,Electronics,North,4,3824,711.92
05-12-2023,Smartphone,Electronics,North,2,876,66.68
05-12-2023,Smartwatch,Electronics,East,8,2072,555.06
05-12-2023,Tablet,Electronics,East,5,4730,1365.63
06-12-2023,Laptop,Electronics,East,3,2883,557.81
06-12-2023,Laptop,Electronics,South,6,2700,527.97
06-12-2023,Mouse,Accessories,North,9,10593,2488.69
07-12-2023,Headphones,Accessories,North,4,596,72.65
07-12-2023,Mouse,Accessories,West,1,527,27.45
07-12-2023,Smartphone,Electronics,West,9,10404,2028.21
08-12-2023,Camera,Electronics,South,9,9936,2797.45
08-12-2023,Laptop,Electronics,East,6,5112,1289.47
09-12-2023,Camera,Electronics,East,1,718,169.09
09-12-2023,Camera,Electronics,South,4,4176,980.11
09-12-2023,Headphones,Accessories,East,1,832,227.11
10-12-2023,Laptop,Electronics,East,5,4360,1160.55
10-12-2023,Mouse,Accessories,East,8,4136,1056.54
11-12-2023,Laptop,Electronics,North,3,2139,415.84
11-12-2023,Laptop,Electronics,West,9,6138,1562.14
11-12-2023,Mouse,Accessories,West,4,2840,591.94
11-12-2023,Smartphone,Electronics,East,5,5175,786.27
11-12-2023,Smartwatch,Electronics,East,5,550,63.11
12-12-2023,Camera,Electronics,East,2,1026,170.31
12-12-2023,Keyboard,Accessories,North,8,6880,1570.91
12-12-2023,Laptop,Electronics,West,3,2598,560.82
12-12-2023,Smartwatch,Electronics,West,2,850,59.92
13-12-2023,Printer,Office,South,5,1415,358.39
13-12-2023,Smartphone,Electronics,West,6,6978,2028.63
13-12-2023,Smartwatch,Electronics,West,6,4812,662.54
13-12-2023,Smartwatch,Electronics,West,3,795,60.34
14-12-2023,Keyboard,Accessories,East,4,1720,360.78
15-12-2023,Monitor,Accessories,West,6,846,190.87
15-12-2023,Mouse,Accessories,North,7,1722,162.39
16-12-2023,Headphones,Accessories,West,7,8050,2129.97
16-12-2023,Headphones,Accessories,West,3,2946,666.99
16-12-2023,Laptop,Electronics,East,2,562,92.94
16-12-2023,Mouse,Accessories,South,3,483,63.27
16-12-2023,Mouse,Accessories,West,5,1700,360.59
17-12-2023,Camera,Electronics,West,7,1904,352.86
17-12-2023,Headphones,Accessories,South,1,351,32.61
17-12-2023,Keyboard,Accessories,East,1,190,27.43
17-12-2023,Smartphone,Electronics,South,2,822,183.45
18-12-2023,Camera,Electronics,South,2,2158,483.94
18-12-2023,Keyboard,Accessories,East,6,2244,517.47
18-12-2023,Laptop,Electronics,East,9,5139,1315.93
18-12-2023,Laptop,Electronics,North,2,1346,196.5
18-12-2023,Monitor,Accessories,West,9,10665,1595.08
18-12-2023,Smartwatch,Electronics,East,1,294,52.37
19-12-2023,Camera,Electronics,North,7,7203,523.52
19-12-2023,Camera,Electronics,North,3,2988,362.68
19-12-2023,Camera,Electronics,West,3,1959,274.27
19-12-2023,Headphones,Accessories,West,9,4563,675.62
19-12-2023,Laptop,Electronics,South,8,5696,1156.3
19-12-2023,Mouse,Accessories,North,7,1470,178.85
19-12-2023,Mouse,Accessories,South,6,6576,1899.67
20-12-2023,Laptop,Electronics,East,4,228,54.05
20-12-2023,Laptop,Electronics,North,1,1176,157.47
20-12-2023,Printer,Office,South,6,2142,476.19
20-12-2023,Smartwatch,Electronics,South,5,2545,588.47
21-12-2023,Camera,Electronics,East,8,8440,1504.18
21-12-2023,Keyboard,Accessories,East,2,1606,138.96
21-12-2023,Tablet,Electronics,North,7,7462,2166.17
22-12-2023,Printer,Office,West,9,2934,473.34
22-12-2023,Tablet,Electronics,North,8,5920,1436.7
22-12-2023,Tablet,Electronics,North,7,4704,978.81
24-12-2023,Headphones,Accessories,East,8,8200,1978.93
24-12-2023,Headphones,Accessories,West,1,847,237.41
24-12-2023,Laptop,Electronics,South,7,3388,347.19
24-12-2023,Monitor,Accessories,South,1,1161,210.87
24-12-2023,Smartphone,Electronics,North,9,2430,613.67
25-12-2023,Camera,Electronics,South,5,3455,867.55
25-12-2023,Mouse,Accessories,North,6,7146,1627.42
25-12-2023,Smartwatch,Electronics,West,2,200,10.45
26-12-2023,Laptop,Electronics,East,8,6968,1479.09
26-12-2023,Smartphone,Electronics,East,9,828,59.99
26-12-2023,Tablet,Electronics,North,3,2532,343.13
27-12-2023,Monitor,Accessories,South,9,6138,851.14
27-12-2023,Mouse,Accessories,East,3,3378,520.31
27-12-2023,Tablet,Electronics,East,5,740,146.39
28-12-2023,Headphones,Accessories,East,7,8155,1587.91
28-12-2023,Tablet,Electronics,North,3,3111,607.23
28-12-2023,Tablet,Electronics,North,1,373,53.15
28-12-2023,Tablet,Electronics,South,7,2009,183.19
29-12-2023,Camera,Electronics,West,9,9972,2566.01
29-12-2023,Mouse,Accessories,West,8,2960,607.64
29-12-2023,Printer,Office,West,2,340,59.56
29-12-2023,Smartwatch,Electronics,East,1,723,115.26
30-12-2023,Laptop,Electronics,South,1,111,19.33
30-12-2023,Monitor,Accessories,North,8,6520,1113.12
31-12-2023,Keyboard,Accessories,West,2,894,224.75
31-12-2023,Monitor,Accessories,South,5,5990,1192.11
31-12-2023,Smartphone,Electronics,East,1,622,104.57
31-12-2023,Smartphone,Electronics,North,9,5427,731.33
01-01-2024,Mouse,Accessories,West,6,5790,1285.21
02-01-2024,Monitor,Accessories,West,5,5310,806.12
02-01-2024,Mouse,Accessories,West,4,3428,305.79
02-01-2024,Printer,Office,West,8,3816,574.57
02-01-2024,Smartwatch,Electronics,West,8,3624,750.86
03-01-2024,Camera,Electronics,West,9,3627,797.53
03-01-2024,Smartphone,Electronics,North,1,357,82.86
03-01-2024,Smartphone,Electronics,North,2,258,64.12
04-01-2024,Camera,Electronics,East,1,179,42.37
04-01-2024,Camera,Electronics,South,8,5176,1400.82
05-01-2024,Laptop,Electronics,West,9,9783,2347.49
05-01-2024,Printer,Office,North,8,1824,495.35
05-01-2024,Smartphone,Electronics,East,7,3857,447.99
05-01-2024,Smartwatch,Electronics,North,2,1578,463.58
06-01-2024,Mouse,Accessories,North,1,373,72.17
07-01-2024,Camera,Electronics,North,4,4136,294.21
07-01-2024,Smartphone,Electronics,North,9,8793,901.7
08-01-2024,Keyboard,Accessories,East,1,311,50.66
08-01-2024,Printer,Office,North,1,1062,272.42
09-01-2024,Headphones,Accessories,West,1,309,62.08
09-01-2024,Keyboard,Accessories,South,3,2925,433.95
09-01-2024,Smartwatch,Electronics,North,5,2530,486.09
10-01-2024,Camera,Electronics,North,5,3720,1077.21
10-01-2024,Monitor,Accessories,South,4,2360,391.82
10-01-2024,Monitor,Accessories,West,8,3624,1071.43
11-01-2024,Keyboard,Accessories,North,7,4095,883.56
11-01-2024,Smartwatch,Electronics,East,7,3948,758.36
12-01-2024,Headphones,Accessories,South,6,978,182.46
13-01-2024,Laptop,Electronics,North,1,1038,63.23
13-01-2024,Mouse,Accessories,West,9,6138,1478.57
14-01-2024,Laptop,Electronics,West,6,4728,682.01
15-01-2024,Tablet,Electronics,South,7,6874,454.53
16-01-2024,Camera,Electronics,East,8,3432,172.69
16-01-2024,Printer,Office,East,1,591,39.06
16-01-2024,Printer,Office,South,1,879,135
16-01-2024,Smartwatch,Electronics,North,5,1645,313.66
16-01-2024,Tablet,Electronics,West,6,966,246.21
17-01-2024,Keyboard,Accessories,West,5,2675,671.6
17-01-2024,Laptop,Electronics,West,4,4140,1229.85
17-01-2024,Monitor,Accessories,East,9,4302,344.64
17-01-2024,Monitor,Accessories,West,5,5625,1006.95
17-01-2024,Mouse,Accessories,South,5,1200,201.8
17-01-2024,Printer,Office,South,9,4086,217.48
17-01-2024,Smartwatch,Electronics,South,1,565,148.79
18-01-2024,Headphones,Accessories,East,1,619,127.58
18-01-2024,Monitor,Accessories,West,5,5415,1261.65
18-01-2024,Printer,Office,South,4,2464,602.3
18-01-2024,Smartphone,Electronics,North,3,885,150.79
19-01-2024,Laptop,Electronics,West,3,573,116.14
19-01-2024,Tablet,Electronics,West,3,3549,996.05
20-01-2024,Headphones,Accessories,North,9,1440,94.41
20-01-2024,Laptop,Electronics,South,3,1557,181.08
20-01-2024,Printer,Office,West,9,1539,203.54
21-01-2024,Headphones,Accessories,North,9,7974,1181.04
21-01-2024,Keyboard,Accessories,East,8,6592,1024.82
21-01-2024,Tablet,Electronics,West,6,2730,636.48
22-01-2024,Keyboard,Accessories,West,1,386,114.9
22-01-2024,Laptop,Electronics,East,4,1356,374.79
22-01-2024,Mouse,Accessories,South,5,510,82.47
22-01-2024,Mouse,Accessories,West,4,988,147.91
23-01-2024,Camera,Electronics,North,2,2066,608.23
23-01-2024,Camera,Electronics,North,9,10188,1408.18
23-01-2024,Keyboard,Accessories,East,8,8776,1561.07
23-01-2024,Smartwatch,Electronics,South,2,1748,183.75
24-01-2024,Camera,Electronics,West,2,834,150.12
24-01-2024,Keyboard,Accessories,South,1,1112,272.81
24-01-2024,Laptop,Electronics,South,3,3576,546.44
24-01-2024,Smartphone,Electronics,East,3,2421,334.61
24-01-2024,Smartwatch,Electronics,East,3,1317,71.02
25-01-2024,Tablet,Electronics,East,9,10188,2165.78
26-01-2024,Headphones,Accessories,East,8,7752,1943.84
26-01-2024,Headphones,Accessories,South,3,1026,142.71
26-01-2024,Monitor,Accessories,North,7,2765,699.86
26-01-2024,Mouse,Accessories,South,2,290,50.23
27-01-2024,Headphones,Accessories,South,2,396,46.33
27-01-2024,Keyboard,Accessories,North,4,4196,1152.45
27-01-2024,Laptop,Electronics,East,9,2763,676.25
27-01-2024,Printer,Office,South,3,3219,255.09
27-01-2024,Tablet,Electronics,South,8,4032,251.05
28-01-2024,Keyboard,Accessories,East,3,2658,794.36
28-01-2024,Monitor,Accessories,South,8,2152,196.53
28-01-2024,Printer,Office,East,2,1994,453.74
29-01-2024,Keyboard,Accessories,West,2,370,102.74
29-01-2024,Monitor,Accessories,West,5,5165,283.6
29-01-2024,Smartphone,Electronics,West,9,8343,821
30-01-2024,Headphones,Accessories,East,2,2014,215.06
30-01-2024,Printer,Office,West,3,531,126.24
31-01-2024,Mouse,Accessories,West,6,3306,216.91
31-01-2024,Printer,Office,West,8,6160,947.96
31-01-2024,Smartphone,Electronics,West,8,6224,1561.42
01-02-2024,Headphones,Accessories,East,5,1810,171.47
01-02-2024,Monitor,Accessories,East,6,5292,659.58
01-02-2024,Mouse,Accessories,East,4,3404,392.22
01-02-2024,Mouse,Accessories,North,7,6972,969.43
01-02-2024,Mouse,Accessories,West,4,1344,140.52
02-02-2024,Headphones,Accessories,West,2,2288,234.97
02-02-2024,Laptop,Electronics,North,6,2196,572.17
03-02-2024,Camera,Electronics,East,2,254,20.48
03-02-2024,Headphones,Accessories,West,9,7695,1749.26
03-02-2024,Smartphone,Electronics,West,5,4205,585.29
04-02-2024,Camera,Electronics,East,8,688,131.26
04-02-2024,Headphones,Accessories,South,6,2958,577.27
04-02-2024,Mouse,Accessories,South,6,1308,343.61
04-02-2024,Smartphone,Electronics,North,2,1102,182.54
05-02-2024,Smartphone,Electronics,West,2,582,76.45
06-02-2024,Mouse,Accessories,West,9,2736,407.22
06-02-2024,Smartwatch,Electronics,East,6,912,256.58
07-02-2024,Smartphone,Electronics,North,5,2060,403.19
07-02-2024,Smartphone,Electronics,West,2,214,14.08
08-02-2024,Monitor,Accessories,North,3,456,61.42
09-02-2024,Headphones,Accessories,West,5,5320,882.84
09-02-2024,Monitor,Accessories,North,1,404,84.4
10-02-2024,Headphones,Accessories,West,2,1224,340.67
10-02-2024,Mouse,Accessories,East,1,109,10.35
11-02-2024,Mouse,Accessories,East,6,4098,1174.46
11-02-2024,Smartphone,Electronics,South,6,3366,541.86
12-02-2024,Mouse,Accessories,South,8,8664,2349.68
13-02-2024,Headphones,Accessories,North,7,3766,914.49
13-02-2024,Laptop,Electronics,South,5,2000,232.41
13-02-2024,Smartwatch,Electronics,East,5,4315,1019.91
14-02-2024,Camera,Electronics,West,8,9232,880.52
14-02-2024,Headphones,Accessories,East,3,384,45.99
14-02-2024,Mouse,Accessories,West,2,1148,173.89
14-02-2024,Printer,Office,West,5,1060,217.96
16-02-2024,Smartphone,Electronics,East,6,4056,452.14
16-02-2024,Tablet,Electronics,West,1,381,63.18
17-02-2024,Laptop,Electronics,South,1,454,58.4
17-02-2024,Laptop,Electronics,West,2,1486,233.7
17-02-2024,Smartphone,Electronics,North,7,3612,529.57
18-02-2024,Monitor,Accessories,East,4,4024,787.06
18-02-2024,Monitor,Accessories,North,1,199,48.92
18-02-2024,Monitor,Accessories,South,9,7650,2204.44
19-02-2024,Keyboard,Accessories,South,3,2070,163.23
19-02-2024,Laptop,Electronics,East,3,3021,763.99
20-02-2024,Smartphone,Electronics,West,9,6813,890.05
20-02-2024,Tablet,Electronics,East,1,620,165.43
20-02-2024,Tablet,Electronics,West,3,627,103.98
21-02-2024,Laptop,Electronics,South,6,1884,190.58
21-02-2024,Laptop,Electronics,West,5,2670,155.89
21-02-2024,Smartphone,Electronics,East,4,4736,1026.24
22-02-2024,Keyboard,Accessories,South,1,725,81.96
22-02-2024,Smartphone,Electronics,North,5,1785,134.95
23-02-2024,Headphones,Accessories,East,2,1262,190.02
23-02-2024,Headphones,Accessories,West,6,5682,1365.87
24-02-2024,Printer,Office,West,7,6097,567.32
25-02-2024,Mouse,Accessories,West,3,3480,560.39
25-02-2024,Mouse,Accessories,West,5,3695,463.57
25-02-2024,Tablet,Electronics,North,2,1458,154.79
26-02-2024,Keyboard,Accessories,East,5,1250,120.74
26-02-2024,Tablet,Electronics,East,3,2637,468.6
27-02-2024,Monitor,Accessories,East,2,2248,473.21
28-02-2024,Smartwatch,Electronics,West,4,1872,418.05
29-02-2024,Laptop,Electronics,North,8,1544,281.22
29-02-2024,Monitor,Accessories,South,1,975,125.85
29-02-2024,Printer,Office,South,3,3402,442.67
29-02-2024,Smartphone,Electronics,West,6,456,69.15
29-02-2024,Smartwatch,Electronics,South,6,1290,343.35
29-02-2024,Tablet,Electronics,East,7,1981,311.44
01-03-2024,Keyboard,Accessories,North,8,6360,1871.88
01-03-2024,Smartwatch,Electronics,South,1,814,197.91
01-03-2024,Tablet,Electronics,South,5,2270,546.56
02-03-2024,Keyboard,Accessories,East,2,1640,176.87
02-03-2024,Laptop,Electronics,South,2,668,90.67
02-03-2024,Monitor,Accessories,East,7,2240,622.29
02-03-2024,Printer,Office,North,7,4676,520.38
03-03-2024,Camera,Electronics,East,2,810,229.33
03-03-2024,Keyboard,Accessories,North,2,630,161.04
03-03-2024,Smartphone,Electronics,West,9,5553,329.79
04-03-2024,Camera,Electronics,North,3,204,20.43
04-03-2024,Camera,Electronics,West,1,972,261.91
04-03-2024,Camera,Electronics,West,9,7974,1965.96
04-03-2024,Monitor,Accessories,East,3,483,120.11
04-03-2024,Mouse,Accessories,West,6,1254,205.57
04-03-2024,Smartphone,Electronics,West,9,10458,1835.21
04-03-2024,Smartwatch,Electronics,East,5,4610,1293.37
04-03-2024,Smartwatch,Electronics,North,2,2302,305.07
04-03-2024,Tablet,Electronics,South,9,9324,1223.9
05-03-2024,Camera,Electronics,South,1,219,32.67
05-03-2024,Laptop,Electronics,East,7,4704,513.14
05-03-2024,Monitor,Accessories,East,3,1464,264.67
05-03-2024,Mouse,Accessories,North,7,5712,651.27
06-03-2024,Keyboard,Accessories,West,6,5154,779.43
06-03-2024,Monitor,Accessories,North,9,3096,362.89
06-03-2024,Smartphone,Electronics,South,4,2648,707.32
07-03-2024,Keyboard,Accessories,East,3,330,81.86
07-03-2024,Monitor,Accessories,East,4,1632,247.88
07-03-2024,Monitor,Accessories,North,1,104,26.86
07-03-2024,Mouse,Accessories,East,1,357,79.86
07-03-2024,Printer,Office,East,7,8379,2009.05
07-03-2024,Smartwatch,Electronics,West,2,1428,398.24
08-03-2024,Keyboard,Accessories,North,9,5823,478.22
08-03-2024,Laptop,Electronics,North,1,126,26.62
08-03-2024,Laptop,Electronics,South,7,469,47.4
08-03-2024,Printer,Office,West,9,7281,1358.17
08-03-2024,Smartwatch,Electronics,South,4,2052,181.64
08-03-2024,Tablet,Electronics,West,1,105,25.26
09-03-2024,Laptop,Electronics,East,8,8032,466.19
09-03-2024,Printer,Office,West,8,9280,1596.88
09-03-2024,Smartphone,Electronics,East,3,633,163.03
10-03-2024,Camera,Electronics,South,8,4400,351.82
10-03-2024,Printer,Office,West,1,245,14.5
11-03-2024,Headphones,Accessories,West,1,882,215.24
11-03-2024,Keyboard,Accessories,West,7,532,121.03
